baseline_id,structure,structural_deviation,source_term,source_partition,condition_state_sha256,constitutive_relation_count,initial_broken_relations,restored_relations,new_breaks,residual_broken_relations,relation_transition_count,initial_offset,residual_offset,net_offset_change,absolute_offset_change,direction,new_break_fraction,criticality,criticality_order,reference_baseline_top_entry_index,response_state_sha256,pair_correspondence,pair_js_correspondence,pair_sign_continuity,pair_active_hit,relation_balance,pair_rank_within_active_hits
SB0053,uteroplacental attachment and gestational-maintenance structure,termination or loss of the gestational state before completion of normal fetal development,Abortion,established_478,aa88774072e474509222131bd1777f9cb29650dc674e3d613138393bd7d8f0ba,28,9,0,0,9,0,0.16480364548023174,0.18272489985295914,0.017921254372727402,0.017921254372727402,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,95cd82324c98409074fabd3a832ea4614ec38b158d462db437fb729e61c23c05,0.2931790488079663,0.2254851204975199,0.6015625,False,0,
SB0054,uteroplacental attachment and gestational-maintenance structure,termination or loss of the gestational state before completion of normal fetal development,Abortion incomplete,established_478,aa88774072e474509222131bd1777f9cb29650dc674e3d613138393bd7d8f0ba,28,9,0,0,9,0,0.16480364548023174,0.18272489985295914,0.017921254372727402,0.017921254372727402,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,c99a46595bcf281b65fcb47ce489c0dc87c5548d73528d4566ec785743a6f9de,0.2931790488079663,0.2254851204975199,0.6015625,False,0,
SB0055,uteroplacental attachment and gestational-maintenance structure,termination or loss of the gestational state before completion of normal fetal development,Abortion infected,established_478,aa88774072e474509222131bd1777f9cb29650dc674e3d613138393bd7d8f0ba,28,9,0,0,9,0,0.16480364548023174,0.18272489985295914,0.017921254372727402,0.017921254372727402,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,1f15600f9b7d0ddd3ae24886c09b9b5426b33199737908c5754322a4b7d505aa,0.2931790488079663,0.2254851204975199,0.6015625,False,0,
SB0056,uteroplacental attachment and gestational-maintenance structure,termination or loss of the gestational state before completion of normal fetal development,Abortion missed,established_478,aa88774072e474509222131bd1777f9cb29650dc674e3d613138393bd7d8f0ba,28,9,0,0,9,0,0.16480364548023174,0.18272489985295914,0.017921254372727402,0.017921254372727402,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,15cf07f61000910c6c003f67eea80a10fb70fd3a4d5eb65a94c90d5dedca8937,0.2931790488079663,0.2254851204975199,0.6015625,False,0,
SB0057,uteroplacental attachment and gestational-maintenance structure,termination or loss of the gestational state before completion of normal fetal development,Abortion spontaneous,established_478,aa88774072e474509222131bd1777f9cb29650dc674e3d613138393bd7d8f0ba,28,9,0,0,9,0,0.16480364548023174,0.18272489985295914,0.017921254372727402,0.017921254372727402,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,ac20c5999c20483bec392238e058ac0b61ca84fa99a18f5d9d301e5611269ac6,0.2931790488079663,0.2254851204975199,0.6015625,False,0,
SB0058,epidermal-dermal mechanical barrier integrity structure,superficial epithelial-surface tissue loss with reduced barrier continuity,Abrasion NOS,established_478,aafc1d1a54c70a8593fb69a9e50c5a90b4fe04c22930645ad60b9e6f7db2a366,36,21,2,4,23,6,0.17993326626855144,0.19850609876793346,0.01857283249938202,0.01857283249938202,AWAY_FROM_REFERENCE,0.1111111111111111,MINOR,1,231,6feb7915ad40fbfdad1d59d31a35fb298f8b6bbc0b15a0a7c84483801f97e7f1,0.30516714439822634,0.24181968829051992,0.59375,True,-2,727
SB0059,localized soft-tissue innate-immune purulent structure,localized inflammatory cavity with tissue breakdown and accumulated cellular/fluid contents,Abscess,established_478,b107ee224f1c802b9288bd0cf202cff8eafa6ffb9792d73056e5dfe624de2b92,15,10,0,0,10,0,0.1765168549599908,0.1886298008487679,0.012112945888777094,0.012112945888777094,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,223,053625b182177f2fcec1ea1428f602f0b5610d591987f6dc95eb83a2fd97d7b8,0.30277169671219795,0.2354685325758512,0.609375,False,0,
SB0060,localized soft-tissue innate-immune purulent structure,localized inflammatory cavity with tissue breakdown and accumulated cellular/fluid contents,Abscess limb,established_478,b107ee224f1c802b9288bd0cf202cff8eafa6ffb9792d73056e5dfe624de2b92,15,10,0,0,10,0,0.1765168549599908,0.1886298008487679,0.012112945888777094,0.012112945888777094,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,223,7e2c5ae3a0419568398626063a20da2d89e95a4e9d20e50c066b1118db3dff3b,0.30277169671219795,0.2354685325758512,0.609375,False,0,
SB0061,localized soft-tissue innate-immune purulent structure,localized inflammatory cavity with tissue breakdown and accumulated cellular/fluid contents,Abscess periodontal,established_478,b107ee224f1c802b9288bd0cf202cff8eafa6ffb9792d73056e5dfe624de2b92,15,10,0,0,10,0,0.1765168549599908,0.1886298008487679,0.012112945888777094,0.012112945888777094,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,223,02d62ebb52c38733754771caf6fa26b6756128e90aebc2eb3e976aa7ac114bce,0.30277169671219795,0.2354685325758512,0.609375,False,0,
SB0062,bone-marrow neutrophil production and circulating-neutrophil structure,measured or functional quantity shifted below its reference structural range,Absolute neutrophil count decreased,established_478,4cc3986e04c12377fabad4963b423edd479fba42134004018175ecc82ab80f1f,2485,800,100,80,780,180,0.14156542768742464,0.15974046460426128,0.01817503691683664,0.01817503691683664,AWAY_FROM_REFERENCE,0.03219315895372234,MINOR,1,6,0a42dff4126a6719b395ce68531f1a6e38d9f6c0e8cd3b2c944b86dab3f1f79e,0.29852041786483774,0.2285691071522412,0.6171875,True,20,933
SB0063,gallbladder-biliary motility and structure,"localized inflammatory activation with cellular infiltration, vascular change, and tissue-function perturbation",Acalculous cholecystitis,established_478,a28c91b5528716ff69fdcf960eb7ab664bbbc4c8d746a5cd918f6303b0942071,0,0,0,0,0,0,0.19316908652375675,0.20597434743870946,0.01280526091495271,0.01280526091495271,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,018b5a4e7698ab37b161dfb86c2b1fc14728d319408d49950d693952ce2a31b4,0.3057021567871262,0.23218250827698317,0.640625,False,0,
SB0064,epidermal insulin-growth-factor response structure,epidermal thickening with increased keratinocyte layer depth and altered surface architecture,Acanthosis nigricans,established_478,c58508b9fccc0aaadc38fefbcaffb6d5d34731ca48ee0e2d0b6da2fc8e3d95b3,6,3,0,1,4,1,0.1664492300575522,0.1877404928356584,0.021291262778106224,0.021291262778106224,AWAY_FROM_REFERENCE,0.16666666666666666,MINOR,1,223,ffe77c464b5215e2ce4cb54eb294e2500aa2a6836bf8c4281191aa8431ce0a90,0.30245343823060244,0.231650534427564,0.625,True,-1,810
SB0065,cutaneous barrier and mite-triggered structure,"localized inflammatory activation with cellular infiltration, vascular change, and tissue-function perturbation",Acarodermatitis,established_478,e560c8318c99754ad261ac83422a67e78e361cff59b89016a13a819d0ded1656,253,99,17,10,92,27,0.20412896570435313,0.21181633187268623,0.0076873661683330985,0.0076873661683330985,AWAY_FROM_REFERENCE,0.039525691699604744,MINOR,1,231,12399c0127d0863840475d6f89434cd50163d82cc6e08109b8a70b2513fb8327,0.2922005848993096,0.21914705475525564,0.625,True,7,1084
SB0066,hair-follicle growth-cycle structure,reduced hair-follicle retention or shaft production relative to the normal cycling state,Accelerated hair loss,established_478,f4246072021575f62adaf7ed40c14e549cf59833e2e7b8b451da452b00d03b15,10,8,0,0,8,0,0.17718566331597252,0.1898636484809093,0.01267798516493679,0.01267798516493679,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,7f70e7c831a530969d4c3e11827fb99b594094dbccd13cb099f6fd886cab8d74,0.290284484187817,0.22881491974124024,0.5703125,False,0,
SB0067,non-structural external event,"altered configuration or regulated output of the named structure, expressed as the state described by accident",Accident,established_478,dc9b0e8431e954521564dd1d20bffa41b8b9d3cdae62971c87a7a392261e1d6b,0,0,0,0,0,0,0.31294823871758237,0.3226848514856233,0.009736612768040942,0.009736612768040942,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,211,60a44de6a4f13ffdb633b8e01fd003048798cb03b36754b16616a51963b3b15d,0.322518996878814,0.2561207279009927,0.625,False,0,
SB0068,non-structural external event,"altered configuration or regulated output of the named structure, expressed as the state described by accident at home",Accident at home,established_478,64ce70f07984415419c83d844bdff0bd4e1f6b652a7ac839da677f99c1b77428,0,0,0,0,0,0,0.3162198698998774,0.32658688445717976,0.010367014557302379,0.010367014557302379,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,211,2a1eef7eb07920a52905e2d313430da2574f4ddd52ae85ab04ccfd5ce9967138,0.3229349720387153,0.25491307565696986,0.6328125,False,0,
SB0069,non-structural exposure event,chemical burden exceeding or altering the reference exposure-clearance state,Accidental exposure to product,established_478,0dec32c8cbefe929fae8d9898817b4b8acf5e36632ea551798d8106e5304282d,36,21,0,1,22,1,0.3237636463241451,0.33729017215297596,0.013526525828830849,0.013526525828830849,AWAY_FROM_REFERENCE,0.027777777777777776,MINOR,1,231,d374bbedff8248b075e3ec1557d9c42417f28be3c19d440bd6ff41a9d5cb57d0,0.31581245627960897,0.2410822637556207,0.65625,True,-1,276
SB0070,non-structural exposure event,"altered configuration or regulated output of the named structure, expressed as the state described by accidental ingestion",Accidental ingestion,established_478,1124294ba1b8b7a61fc4d7c34c5721987e34507c1e19b27be25443220cd30107,36,19,2,1,18,3,0.28854143760614315,0.298560761084933,0.010019323478789866,0.010019323478789866,AWAY_FROM_REFERENCE,0.027777777777777776,MINOR,1,231,3c3e4f359ef1651799148fecdaadd166f4571ed75d18c33e165876d43131c5a0,0.32203623703095335,0.2503871793060407,0.6484375,True,1,162
SB0071,tissue mechanical-integrity state following external injury,externally imposed mechanical/thermal/chemical tissue-integrity disruption,Accidental injury,established_478,2bc9393f4dc2eb71d836ad277189ff8b72db5e78c08413dec4ee0384680b9f65,0,0,0,0,0,0,0.21112972964156462,0.2063431613602984,-0.004786568281266224,0.004786568281266224,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,231,87d3ce8f9b8ffb78aa276ce5b1d7824d24a91e9e2e8156e3721da79d0a6d0218,0.26805362738839184,0.20341905779072178,0.5625,False,0,
SB0072,whole-body chemical-exposure load structure,chemical burden exceeding or altering the reference exposure-clearance state,Accidental overdose,established_478,25262a37a2f149a54626a56a4a6823bcfe1a8d95287d94fd2f43383ce1d6da16,0,0,0,0,0,0,0.20624579830258938,0.2169483162321888,0.01070251792959942,0.01070251792959942,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,473e5a16050115c398152d5ff96c9bf9c0ee86a8a9bd8188435916cb272bab49,0.32195114199107705,0.24856846584277692,0.65625,False,0,
SB0073,ciliary-muscle lens-accommodation structure,departure from the reference structural configuration or regulated functional range,Accommodation disorder,established_478,308ff0d62fb9c811298c588f12746eef8bfab9dce77a5ab6fe9e4101aa8e05a9,66,40,4,2,38,6,0.20687682031618027,0.2112691585325588,0.004392338216378522,0.004392338216378522,AWAY_FROM_REFERENCE,0.030303030303030304,MINOR,1,144,6e87fd7e0dbff0c234e1c2e8aeede19adf767080d053b3035a348cebe9623656,0.31739710756594053,0.24644464337309824,0.640625,True,2,247
SB0074,hepatic ketone-production and systemic ketone-clearance structure,circulating ketone-body concentration above the reference metabolic state,Acetonaemia,established_478,44101447f8a3d0ff131cded736a0e6e007d9f1d211788e6ee8f4a0edc570b47d,15,4,1,0,3,1,0.14221478871706816,0.15830987945445174,0.016095090737383577,0.016095090737383577,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,582c3d4b96446034c922537901bd16592a7d35943065d5083f11c999b3f695fc,0.30727401708395785,0.24267410619994867,0.6015625,True,1,638
SB0075,somatic sensory-transmission structure,increased nociceptive signaling associated with local tissue or neural perturbation,Ache,established_478,4ac84827295068581c2c784c83fad64b503214c0018d449b516f7ab38f1a540b,1770,894,113,93,874,206,0.24632411099850893,0.23625215309052483,-0.010071957907984097,0.010071957907984097,TOWARD_REFERENCE,0.05254237288135593,MINOR,1,210,e78a4a64ddb26324a7b0d41ce848ffd74326d139bca86e5e95e0996efade8465,0.2769818182328005,0.20573240028390305,0.6015625,True,20,1436
SB0076,somatic sensory-transmission structure,increased nociceptive signaling associated with local tissue or neural perturbation,Ache wrists,established_478,4ac84827295068581c2c784c83fad64b503214c0018d449b516f7ab38f1a540b,1770,894,113,93,874,206,0.24632411099850893,0.23625215309052483,-0.010071957907984097,0.010071957907984097,TOWARD_REFERENCE,0.05254237288135593,MINOR,1,210,492099ef089f5dc8cb8ca368d559c2827fc7f4c132a663da39574cd4506e65b6,0.2769818182328005,0.20573240028390305,0.6015625,True,20,1437
SB0077,hepatobiliary bile-production and intestinal bile-delivery structure,absent or markedly reduced bile delivery into the intestinal lumen,Acholia,established_478,f013629a03d4f1e5631e3b382da8a765d3126891143c2ef2fe0a58a325cfe9cd,0,0,0,0,0,0,0.16906434100832812,0.19099626407470682,0.0219319230663787,0.0219319230663787,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,da4641c72c1975eed32d866dcb56853d28b1badf34b2c43b827dda70797a1ba1,0.29930654924786504,0.2312427429852013,0.609375,False,0,
SB0078,lysosomal/prostatic acid-phosphatase production-release structure,measured or functional quantity shifted above its reference structural range,Acid phosphatase high,established_478,f968822898425d689cad7c4bc20b6ce7e35fc5ab890ebc5043f747d975b702df,1275,512,58,80,534,138,0.19102434469461937,0.21098417108201495,0.019959826387395574,0.019959826387395574,AWAY_FROM_REFERENCE,0.06274509803921569,MINOR,1,38,3f9af7764a8db564dfbe93cb3011ea87fa6b6eb25fbf048ffe3e18aba9f90d82,0.3045643629039919,0.2359397718341365,0.6171875,True,-22,747
SB0079,extracellular-fluid hydrogen-ion and bicarbonate balance structure,hydrogen-ion activity above the reference range with reduced extracellular-fluid pH,Acidemia,established_478,b142d6475c24af5940d3ef3032220fedaf3eef96ffcdf43443884f4f74628860,1,1,0,0,1,0,0.09261070058694598,0.09816903284359024,0.0055583322566442606,0.0055583322566442606,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,dd5f231b5a223d89f3e8f12e53202eff1f96cfc956234d6cc5ac12808ada63bf,0.2953392844641012,0.22640461520012345,0.609375,False,0,
SB0080,extracellular-fluid hydrogen-ion and bicarbonate balance structure,hydrogen-ion activity above the reference range with reduced extracellular-fluid pH,Acidosis,established_478,b142d6475c24af5940d3ef3032220fedaf3eef96ffcdf43443884f4f74628860,1,1,0,0,1,0,0.09261070058694598,0.09816903284359024,0.0055583322566442606,0.0055583322566442606,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,198c792366f4ef8d0de412a7cbfc5b644c4fae8ba296e23a9668b094681884f4,0.2953392844641012,0.22640461520012345,0.609375,False,0,
SB0081,extracellular-fluid hydrogen-ion and bicarbonate balance structure,hydrogen-ion activity above the reference range with reduced extracellular-fluid pH,Acidosis hyperchloraemic,established_478,b142d6475c24af5940d3ef3032220fedaf3eef96ffcdf43443884f4f74628860,1,1,0,0,1,0,0.09261070058694598,0.09816903284359024,0.0055583322566442606,0.0055583322566442606,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,4c2ae7c468cf41d7f714e50ac91f6acff2140226d9cc5483910fef37a3c7597f,0.2953392844641012,0.22640461520012345,0.609375,False,0,
SB0082,pilosebaceous follicle sebum-keratin structure,pilosebaceous duct obstruction with altered sebum-keratin retention and local inflammatory activation,Acne,established_478,5e5ed7450bd98b12af77e3f4c66cb9a6d0449d5e494f7658823e2bdabd010844,0,0,0,0,0,0,0.1420923714183997,0.16132014035940612,0.019227768941006418,0.019227768941006418,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,223,bca9b347b6c24a4f2a1979ffb3b80198155836e2dfd2b7f0a67e2ec18b386cf7,0.32488096431247976,0.252141419893268,0.65625,False,0,
SB0083,pilosebaceous follicle sebum-keratin structure,pilosebaceous duct obstruction with altered sebum-keratin retention and local inflammatory activation,Acne cystic,established_478,5e5ed7450bd98b12af77e3f4c66cb9a6d0449d5e494f7658823e2bdabd010844,0,0,0,0,0,0,0.1420923714183997,0.16132014035940612,0.019227768941006418,0.019227768941006418,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,223,c3e44ff2dfea957416c547d58e7a2fcb9050b9faa7e11b6b3f760d290682abb4,0.32488096431247976,0.252141419893268,0.65625,False,0,
SB0084,pilosebaceous follicle sebum-keratin structure,pilosebaceous duct obstruction with altered sebum-keratin retention and local inflammatory activation,Acne fulminans,established_478,5e5ed7450bd98b12af77e3f4c66cb9a6d0449d5e494f7658823e2bdabd010844,0,0,0,0,0,0,0.1420923714183997,0.16132014035940612,0.019227768941006418,0.019227768941006418,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,223,d987c4df2ad16c947b3cd9ff5fa7f4cd1c220c46e1763cd8bc1d3ad0c32def41,0.32488096431247976,0.252141419893268,0.65625,False,0,
SB0085,pilosebaceous follicle sebum-keratin structure,pilosebaceous duct obstruction with altered sebum-keratin retention and local inflammatory activation,Acne infantile,established_478,5e5ed7450bd98b12af77e3f4c66cb9a6d0449d5e494f7658823e2bdabd010844,0,0,0,0,0,0,0.1420923714183997,0.16132014035940612,0.019227768941006418,0.019227768941006418,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,223,3d9f9c1d9e63a0d28ce4a6cc1684588c19b2b352f1c30b139daf9c9d30f0cad3,0.32488096431247976,0.252141419893268,0.65625,False,0,
SB0086,pilosebaceous follicle sebum-keratin structure,pilosebaceous duct obstruction with altered sebum-keratin retention and local inflammatory activation,Acne pustular,established_478,5e5ed7450bd98b12af77e3f4c66cb9a6d0449d5e494f7658823e2bdabd010844,0,0,0,0,0,0,0.1420923714183997,0.16132014035940612,0.019227768941006418,0.019227768941006418,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,223,c5e2b3da89978bd5a38f20017c93ebc9b4f472e4f17ea02f24231963571a8347,0.32488096431247976,0.252141419893268,0.65625,False,0,
SB0087,pilosebaceous follicle sebum-keratin structure,pilosebaceous duct obstruction with altered sebum-keratin retention and local inflammatory activation,Acne vulgaris,established_478,5e5ed7450bd98b12af77e3f4c66cb9a6d0449d5e494f7658823e2bdabd010844,0,0,0,0,0,0,0.1420923714183997,0.16132014035940612,0.019227768941006418,0.019227768941006418,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,223,c5495cc3ebd0425c7be71028803247bfca6515dee46bb5dcd144e94618e1ddb9,0.32488096431247976,0.252141419893268,0.65625,False,0,
